Generation,RockUtility,PaperUtility,ScissorsUtility,LizardUtility,SpockUtility,TOTALUTILITY,RockSpecialists,PaperSpecialists,ScissorsSpecialists,LizardSpecialists,SpockSpecialists
914,7737.835483870963,11091.761998084401,8687.412419354838,8682.835811654528,5464.669802821332,41664.515515786064,7,141,22,26,4
915,7690.322580645159,11137.572155477093,8668.020322580645,8830.26631113423,5456.244825266797,41782.42619510393,5,127,26,37,5
916,7714.612741935486,11072.243982244856,8770.856935483875,8677.392710717999,5494.883281754047,41729.98965213626,6,131,31,28,4
917,7787.03403225806,11213.379469785534,8715.466612903228,8761.348662851198,5472.121419712669,41949.35019751069,5,134,22,33,6
918,7755.390161290319,11092.810312568825,8642.721290322574,8848.59088969823,5580.503440321639,41920.01609420159,4,136,22,35,3
919,7575.420161290327,10911.729394908372,8633.941612903227,8830.984224765867,5594.467653328201,41546.543047196,7,134,22,34,3
920,7621.8287096774175,10698.337039920485,8621.912096774191,8747.679687825184,5763.989242731181,41453.746776928456,8,121,20,43,8
921,7487.755806451613,10837.803426782017,8699.182258064515,8634.928116545263,5561.066628942299,41220.736236785706,12,118,27,39,4
922,7599.419999999997,10919.924584531334,8677.995000000003,8565.592325702397,5637.868073099709,41400.79998333344,9,128,32,26,5
923,7374.760322580642,10661.509980044333,8694.103548387096,8861.176800208115,5644.914392129115,41236.4650433493,5,123,22,46,4
924,7433.588548387099,10550.525205999369,8561.24177419355,8806.339797086359,5762.7707995594965,41114.466125225874,8,115,27,44,6
925,7446.0712903225785,10471.933716104522,8583.898548387095,8623.744198751303,5774.271605659036,40899.91935922453,8,122,26,37,7
926,7331.842096774191,10568.550416840371,8599.899516129028,8720.385775234125,5969.698843510982,41190.376648488695,4,122,31,34,9
927,7362.246774193549,10692.712133169707,8643.007258064514,8579.581654526533,5878.233970496208,41155.781790450514,6,120,30,41,3
928,7340.127580645158,10294.888922897107,8410.972419354835,8972.91955775234,6010.301913883598,41029.21039453304,8,103,28,51,10
929,7434.737741935485,10412.725568254473,8604.278387096774,8705.839583766912,5939.516926522258,41097.0982075759,11,108,30,48,3
930,7452.723387096775,10635.983698972645,8678.058225806455,8771.81095733611,5645.833370854533,41184.409640066515,9,117,23,46,5
931,7572.329838709678,10809.984355129545,8702.626935483871,8819.191352757542,5791.131336215293,41695.26381829593,7,127,22,38,6
932,7346.868709677422,10812.77555388407,8730.419032258062,8740.812034339226,5581.59910527581,41212.47443543459,4,130,23,37,6
933,7708.294677419355,10613.28788626565,8629.34387096774,8658.468002081168,5593.9767901670475,41203.37122690096,8,121,27,40,4
934,7540.955806451608,10894.779724437729,8607.403548387094,8655.413922996877,5616.607348324021,41315.16035059733,9,133,24,29,5
935,7402.589193548387,10810.672825648277,8714.700483870974,8535.259953173778,5776.150250013296,41239.37270625471,4,131,21,38,6
936,7371.522903225809,10474.3871872501,8678.846935483867,8664.926722164413,5600.451401228969,40790.13514935316,12,114,29,45,0
937,7450.400645161291,10529.790973973288,8505.268548387101,8724.820228928204,6087.645900861259,41297.92629731114,16,115,21,42,6
938,7459.7072580645145,10566.68728900491,8598.704516129033,8622.558865764831,5783.636260546659,41031.29418950994,13,127,24,35,1
939,7488.651612903229,10477.7044444228,8547.03096774193,8582.732845993756,5899.122691660447,40995.24256272216,9,118,32,35,6
940,7582.393870967742,10366.74052848924,8508.621774193549,8311.077434963581,5942.171912157493,40711.0055207716,13,120,28,31,8
941,7403.289677419358,10193.877662938781,8614.760483870967,8389.551592091575,5900.563859064095,40502.04327538477,10,110,43,31,6
942,7293.483709677425,10209.353987093418,8593.184193548379,8626.118688865765,6122.947508634647,40845.08808781964,6,102,38,45,9
943,7308.8361290322555,9993.87004285881,8497.08338709677,8761.473673257024,6152.462724816288,40713.72595706114,7,102,34,48,9
944,7274.367903225807,10324.288223731237,8322.42483870968,8610.889781477628,6477.538307792912,41009.50905493726,7,123,22,37,11
945,7480.97177419355,10134.517841819063,8448.849838709679,8383.268137356921,6167.274252699259,40614.88184477847,8,111,35,38,8
946,7477.874838709678,10602.747389005497,8323.838548387092,8540.115764828308,6317.11647348483,41261.69301441541,7,131,24,33,5
947,7474.703870967742,10564.44959991703,8485.210645161289,8316.860353798125,6195.9426395148885,41037.16710935908,6,127,30,31,6
948,7291.012419354836,10494.170772361109,8465.614354838712,8444.903022892824,6371.559221716581,41067.25979116406,9,120,28,34,9
949,7394.735483870966,10235.716975231562,8471.633387096774,8434.434656607702,6202.078178808588,40738.59868161559,9,129,29,31,2
950,7348.6370967741905,10311.704605665343,8447.098709677426,8625.018522372526,6079.628037146629,40812.08697163611,10,115,31,42,2
951,7311.280645161288,9867.897777230331,8360.252903225804,8962.165624349638,6206.800606584176,40708.39755655124,7,107,23,58,5
952,7392.418225806451,10142.348688359822,8409.535000000005,8747.101493236216,6451.857759792664,41143.26116719516,8,105,29,50,8
953,7423.1556451612905,10329.70750730598,8440.164032258062,9008.604703433923,6188.450220888173,41390.08210904743,6,108,24,55,7
954,7338.8404838709685,10023.216458579378,8479.269354838705,9045.029802289286,6365.604047377245,41251.960146955586,10,100,29,52,9
955,7527.445645161286,10185.258203296218,8586.34838709677,8743.255426638914,6503.163866651915,41545.471528845104,12,110,31,40,7
956,7482.7974193548325,10439.114921203138,8425.527258064516,9061.262684703433,6420.742024382726,41829.44430770865,5,114,23,54,4
957,7324.302580645159,10163.820257486566,8428.064677419366,9119.508387096777,6424.042645527193,41459.73854817506,3,115,21,55,6
958,7463.119193548387,10328.28167915916,8510.953387096773,8964.511290322576,6567.53758032388,41834.40313045077,11,116,23,46,4
959,7547.830645161292,9905.846461474594,8452.268548387096,9025.097918834552,6316.681760213866,41247.725334071394,11,105,21,57,6
960,7455.706290322577,9689.518628409527,8336.472419354834,9176.34026014568,6674.210967167616,41332.24856540023,11,91,28,60,10
961,7273.103548387099,9696.674593970849,8512.578709677426,9135.220738813736,6540.000106377227,41157.57769722634,9,86,33,61,11
962,7231.8067741935465,9997.70602296117,8290.369999999995,9309.006581685744,6564.011919010368,41392.901297850825,11,89,25,67,8
963,7328.130645161295,9574.230222097754,8416.823870967743,9416.142143600422,6499.75075881455,41235.077640641764,9,65,29,83,14
964,7269.2541935483905,9627.68373767913,8388.522096774193,9219.322913631628,6520.515263615197,41025.29820524854,3,95,26,64,12
965,7299.178064516127,9532.110250649446,8373.087258064517,9260.726108220606,6386.952425674416,40852.054107125114,5,84,29,74,8
966,7068.949838709679,9728.700044048577,8409.313709677419,9228.458012486997,6428.929446613292,40864.35105153596,8,95,30,59,8
967,7235.934032258062,9644.481994451642,8541.052258064516,9207.248985431843,6556.246357188056,41184.963627394114,8,87,31,64,10
968,7176.274999999999,9586.112957977632,8453.890806451616,9029.658647242459,6421.36959903392,40667.30701070563,7,80,38,67,8
969,7219.9130645161285,9385.240941126824,8411.80177419355,9349.320946930282,6463.989937270688,40830.266664037474,12,71,28,79,10
970,7217.6214516129,9561.694247979705,8411.133064516129,9080.505275754416,6444.471008144224,40715.425048007375,10,83,32,69,6
971,7152.626612903223,9571.524764680948,8545.161129032256,9172.213064516132,6800.4018277062305,41241.92739883879,9,80,37,65,9
972,7134.962741935484,9400.621538128775,8470.279193548386,9105.53020811655,6586.063219632445,40697.45690136164,8,80,33,70,9
973,7179.784354838712,9440.594858781937,8455.068064516123,9084.710624349636,6379.602538380156,40539.760440866565,5,91,26,69,9
974,7286.892903225806,9358.470011221298,8405.362258064515,9119.79951092612,6241.852493280606,40412.37717671834,12,77,33,70,8
975,7233.073709677419,9400.416366373793,8229.443064516128,9180.765613943815,6442.975314901655,40486.67406941281,8,79,30,73,10
976,7165.729999999994,9145.573317833389,8416.553548387099,9139.247695109261,6501.011089221246,40368.11565055099,11,74,34,70,11
977,7210.172258064513,9508.850777884527,8329.91548387097,9011.691186264306,6459.873608901132,40520.50331498545,7,91,26,69,7
978,7287.753225806449,9148.570683444494,8345.964999999997,9027.730712799166,6643.907265033232,40453.92688708334,10,77,31,72,10
979,7177.231774193546,9224.20583787199,8228.950483870967,9082.98495317378,6554.874071425082,40268.24712053537,11,82,24,75,8
980,7109.689193548385,8744.749740867774,8360.643064516133,9315.479786680542,6544.419187872194,40074.98097348503,12,58,31,88,11
981,7120.923064516132,9010.353340780095,8204.967741935483,9135.157466181066,6754.285656537108,40225.68726994988,4,68,27,84,17
982,7215.539838709678,9074.183828148649,8294.487903225801,8899.48514047867,6841.604555770741,40325.30126633355,12,76,32,65,15
983,7068.560161290321,9161.501622049145,8260.32161290323,9001.121748178975,6606.076212620326,40097.581357042,7,80,32,66,15
984,7129.779032258069,8982.103898591458,8326.504677419354,9087.861290322582,6669.265475481504,40195.51437407297,8,69,29,78,16
985,7113.486935483871,9140.828902692141,8318.586129032257,8902.516233090533,6613.313810009662,40088.732010308464,9,80,37,66,8
986,7153.298870967747,9068.056041937029,8201.215806451613,9082.104620187309,6662.801840815056,40167.47718035875,11,81,22,75,11
987,7128.987903225805,9173.725405077088,8341.788387096778,8968.461082206035,6626.769580057236,40239.73235766294,11,78,37,67,7
988,7230.339193548385,9258.339570565833,8222.957096774195,9153.618100936526,6548.41526999134,40413.66923181628,10,86,19,73,12
989,7133.268387096779,9121.464233708002,8422.028387096774,9123.643246618105,6750.667466890204,40551.07172140987,8,81,36,63,12
990,7191.722741935482,9350.176586872993,8375.94983870968,9197.84344953174,6541.860038861523,40657.552655911415,12,80,28,73,7
991,7256.91822580645,9332.17933948206,8364.643709677423,9096.819625390219,6533.163804503707,40583.72470485986,6,72,32,74,16
992,7065.323225806454,8975.778491597779,8543.618064516126,9165.731056191471,6577.201654100112,40327.65249221194,7,67,43,71,12
993,7155.841935483871,9400.294044821285,8459.054516129034,9257.340119667017,6433.139993880817,40705.67060998202,4,84,28,75,9
994,7120.477903225806,9409.73873831347,8390.675483870966,9058.414661810615,6619.422874905097,40598.72966212596,8,91,30,61,10
995,7065.221290322582,9432.161970974288,8391.363548387095,8968.703485952128,6444.059802388742,40301.51009802483,12,90,29,61,8
996,6952.773870967741,9583.063973017128,8469.444677419353,9245.057903225807,6337.130692549606,40587.47111717964,7,89,23,74,7
997,7139.276451612905,9774.2075672519,8322.583064516135,8962.496597294486,6639.509549414286,40838.073230089714,5,96,19,67,13
998,6972.124999999995,10136.722241942423,8545.560322580654,8910.131430801259,6511.370853669348,41075.90984899368,3,109,33,49,6
999,7114.618709677422,10207.16820237266,8554.933709677416,8766.31595733611,6524.593273839046,41167.62985290265,2,119,31,37,11
1000,7181.825806451616,10140.053860010516,8755.591451612901,8688.347528616028,6349.436267793278,41115.254914484336,6,104,39,47,4
1001,7330.361290322582,10280.089314627068,8594.132903225802,8892.089011446411,6400.0045231506065,41496.67704277247,8,114,23,51,4
1002,7276.666612903229,10020.475624112913,8496.473064516133,8749.903387096778,6449.861552248875,40993.38024087792,10,104,32,47,7
1003,7120.339032258066,10034.185596757065,8523.122580645164,9062.753267429754,6462.052585642347,41202.4530627324,2,104,28,58,8
1004,7306.925806451614,9738.612826177192,8465.675483870968,8949.553121748175,6335.130497093832,40795.89773534178,10,91,38,56,5
1005,7210.814032258061,9685.536280824106,8474.36080645161,9055.258241415197,6587.035626407874,41013.00498735685,8,90,29,64,9
1006,7164.187419354839,9671.345069364768,8585.641451612904,8956.426847034341,6680.1676456201985,41057.76843298705,5,95,36,49,15
1007,7180.715161290322,9871.157502878588,8568.25274193548,9062.05785639958,6630.855465504764,41313.03872800874,6,92,28,62,12
1008,7197.72951612903,9511.153265943783,8448.433709677422,9265.665483870967,6485.995326500273,40908.97730212148,6,84,30,72,8
1009,7170.453387096775,9565.887694124034,8458.317419354838,9248.035161290325,6627.092084854198,41069.785746720176,7,91,29,60,13
1010,7100.00209677419,9481.313825066245,8456.285967741936,9411.472788761705,6546.183872527294,40995.25855087137,7,80,35,71,7
1011,7236.418225806451,9836.518867887486,8467.173064516124,9363.384583766903,6531.689453823859,41435.18419580082,4,96,27,70,3
1012,7251.727258064514,9517.947365737253,8476.626612903223,9337.72811654527,6576.354632103849,41160.383985354114,3,89,34,64,10
1013,7237.375161290323,9846.631219172945,8609.634354838709,9301.879994797086,6282.830758105515,41278.35148820458,9,95,30,62,4
1014,7239.660000000001,9673.549279691753,8500.950645161287,9272.297700312181,6646.139008084714,41332.59663324994,7,88,29,66,10
1015,7464.034677419359,9592.70094531359,8441.241129032256,9112.874334027056,6335.167195811958,40946.01828160422,11,90,28,64,7
1016,7186.562258064515,9666.477683855368,8686.540806451609,9161.245296566078,6471.830606042712,41172.65665098028,8,83,38,62,9
1017,7316.686129032255,9763.516505696902,8564.023225806455,9238.896566077005,6396.0256633012295,41279.14808991385,11,92,29,60,8
1018,7370.118064516129,9519.005743715385,8474.399677419355,9133.247523413116,6202.465091004857,40699.23610006884,6,82,32,74,6
1019,7349.3056451612965,9554.527320458583,8487.92774193548,9106.319188345471,6535.932512326414,41034.012408227245,12,84,29,66,9
1020,7321.513709677418,9593.003325520269,8370.567419354835,9184.329219562955,6629.391885483667,41098.80555959915,8,90,32,59,11
1021,7339.72241935484,9560.324755324358,8392.26838709677,9149.377044745052,6452.126256978347,40893.81886349937,14,83,30,66,7
1022,7373.163387096781,9215.026637994255,8227.660967741936,9211.540239334028,6653.383200705128,40680.774432872124,12,70,29,73,16
1023,7386.68370967742,9296.578212244543,8224.294838709675,9388.132741935482,6442.839733212957,40738.52923578008,10,66,29,85,10
1024,7363.13209677419,9393.354242170186,8164.0004838709665,9129.438126951092,6461.782514347752,40511.70746411419,11,83,23,77,6
1025,7166.982258064515,9307.971553935675,8100.470322580647,9571.912284079082,6665.0252571015735,40812.361675761495,5,74,22,89,10
1026,7404.031774193547,9263.764807836675,7869.84532258065,9528.88404266389,6561.515111620495,40628.04105889526,11,75,20,85,9
1027,7247.457903225807,8890.833716124647,7892.440322580647,9609.512929240373,6637.512510647371,40277.75738181885,9,60,18,98,15
1028,7340.788548387092,9269.521865018116,7966.504838709685,9353.907648283039,6384.498213553894,40315.221113951826,8,78,16,86,12
1029,7261.977903225811,9416.97137138645,7859.56080645161,9337.825702393338,6417.29836030442,40293.63414376163,6,80,17,87,10
1030,7224.818548387102,8942.112727302241,7912.388225806446,9648.941581685745,6581.043733341276,40309.30481652281,7,64,22,97,10
1031,7267.624193548386,9022.520833400202,7982.722741935485,9667.60378251821,6375.592647783243,40316.06419918553,11,59,22,100,8
1032,7457.219677419348,9248.855244882112,7986.290483870968,9338.834713839748,6393.654860724341,40424.85498073652,15,75,20,80,10
1033,7322.439193548386,9148.923274599858,8043.121612903223,9402.08120707596,6322.1639546981905,40238.729242825626,8,79,25,76,12
1034,7139.927741935485,9224.459062460883,8107.485483870967,9440.436061394379,6730.848934435802,40643.15728409752,12,73,21,82,12
1035,7313.691290322587,9409.304537218552,7994.914354838705,9205.100650364197,6522.673129424375,40445.68396216841,5,84,21,79,11
1036,7322.022096774191,9515.997304595314,8146.088064516126,9373.136009365247,6322.951173181712,40680.19464843259,7,80,27,76,10
1037,7274.601935483872,9459.542755718225,8200.397096774193,9275.751628511973,6511.294335436791,40721.58775192505,9,88,27,66,10
1038,7325.284838709677,9589.059216299034,8093.169032258065,9312.847252861598,6460.496583185979,40780.85692331435,9,82,18,81,10
1039,7260.819193548381,9675.895699638824,8261.2129032258,9374.69339229969,6515.281998695136,41087.90318740783,10,88,23,69,10
1040,7155.512580645163,9509.343462030049,8278.181612903225,9407.690437044746,6413.848858528895,40764.576951152085,8,87,27,70,8
1041,7224.299354838709,9664.68883389015,8167.675806451613,9346.7459157128,6585.4147681901695,40988.824679083446,6,87,21,77,9
1042,7191.900483870966,9552.897341962174,8389.034838709684,9339.959042663892,6614.73903504868,41088.530742255396,6,92,24,73,5
1043,7192.76822580645,9578.149635168575,8337.323225806455,9562.133345473465,6575.383770026156,41245.7582022811,7,83,26,75,9
1044,7218.628548387097,9372.776837486152,8341.708870967746,9454.26383975026,6349.754815270667,40737.13291186192,7,77,25,86,5
1045,7137.268387096773,9720.19064498816,8296.943870967742,9564.003548387092,6519.09460061301,41237.50105205278,5,85,27,75,8
1046,7211.18016129032,9512.297713568321,8423.902580645166,9247.009193548387,6482.191005851829,40876.58065490402,8,76,40,66,10
1047,7177.912096774195,9766.797747406583,8462.114354838712,9360.40761186265,6550.07782594564,41317.30963682778,5,81,31,70,13
1048,7263.841451612901,9454.749709832304,8417.143709677415,9495.362247658693,6350.816759998859,40981.91387878018,8,83,30,76,3
1049,7176.272903225812,9755.973161953481,8347.296774193543,9333.754713839744,6474.197395915406,41087.494949127984,6,95,26,66,7
1050,7269.748709677419,9683.49576647867,8401.87903225807,9451.351607700311,6383.915213503351,41190.39032961782,8,85,27,71,9
1051,7185.726612903228,9611.734980285568,8288.2129032258,9444.569162330905,6564.8362495698175,41095.07990831532,6,93,25,73,3
1052,7167.161612903228,9119.035424908961,8339.100000000006,9496.212070759626,6664.618371924185,40786.127480496005,7,65,35,84,9
1053,7169.069193548383,9501.716508011137,8426.135806451608,9554.145171696151,6606.2219755322785,41257.28865523956,5,78,24,84,9
1054,7092.999032258068,9478.638502680828,8382.969838709674,9598.388881373568,6817.991541332464,41370.9877963546,6,76,25,79,14
1055,7179.000483870968,9430.429766975833,8349.023064516128,9600.36149843913,6549.371315574607,41108.18612937667,5,73,28,89,5
1056,7127.588064516127,9381.130602460704,8260.000645161279,9345.382700312177,6963.084281138306,41077.186293588595,9,75,24,77,15
1057,7334.582096774193,9432.225877428762,8373.484032258064,9452.822471383974,6849.294570598248,41442.40904844324,4,76,26,88,6
1058,7345.86467741935,9713.594130522295,8230.679677419355,9496.563116545267,6646.871938532322,41433.57354043859,5,95,15,76,9
1059,7499.076129032258,9497.903743235394,8323.667741935486,9418.479786680544,6543.991596592694,41283.11899747637,12,78,22,79,9
1060,7255.434354838712,9714.474078315474,8283.18048387097,9412.407226847035,6443.559006380737,41109.05515025293,6,96,13,79,6
1061,7313.755645161288,9540.942893545678,8489.869838709683,9374.733636836623,6633.63745280409,41352.93946705736,12,80,23,72,13
1062,7481.701612903222,9467.327016856934,8239.389838709681,9365.118902185222,6671.805642347574,41225.34301300263,11,71,22,86,10
1063,7346.023870967744,9670.869542197615,8444.018709677423,9284.813688865765,6479.760497813168,41225.486309521715,11,80,27,73,9
1064,7296.008225806451,9442.480001168606,8439.435161290327,9259.951893860565,6367.595889119566,40805.47117124552,7,83,32,72,6
1065,7517.392741935489,9400.112307634576,8317.71983870968,9334.694318418315,6378.369284411398,40948.28849110945,9,75,21,83,12
1066,7346.932903225803,9719.518291304763,8408.034838709682,9230.499588969822,6399.98393473871,41104.969556948774,9,86,26,73,6
1067,7371.427258064516,9655.072383933724,8283.499516129035,9411.965150884493,6324.690382463387,41046.65469147515,12,82,20,80,6
1068,7286.94790322581,9660.4969609557,8389.854516129028,9234.510561914673,6686.78640219938,41258.596344424586,9,92,21,66,12
1069,7299.235483870972,9329.58298531524,8491.0085483871,9147.720400624345,6593.677255760352,40861.22467395801,5,78,31,75,11
1070,7094.655645161289,9102.416350839041,8609.417258064514,9421.969979188336,6554.420637814258,40782.87987106744,9,67,39,73,12
1071,7172.19016129032,9152.235993506638,8496.561612903222,9366.332081165456,6577.437833900585,40764.75768276622,10,72,30,79,9
1072,7247.601612903224,9145.590268984524,8452.749999999996,9312.689334027047,6364.209172830539,40522.84038874533,6,73,29,84,8
1073,7144.880483870968,9234.943273564488,8374.81209677419,9482.101696149843,6439.932280104269,40676.669830463754,4,79,26,79,12
1074,7243.364032258068,9173.083436442437,8420.559677419355,9298.588730489077,6598.846065974315,40734.441942583246,5,71,29,80,15
1075,7209.046935483871,9032.001505458164,8412.109838709674,9349.988012486989,6623.895463663402,40627.04175580209,7,63,29,86,15
1076,7178.401612903221,9371.473160020741,8252.02516129032,9221.160619146725,6471.823805739984,40494.88435910099,8,79,21,82,10
1077,7053.712096774195,9022.407566492182,8399.735806451617,9252.272023933401,6533.639950709428,40261.76744436083,5,71,36,76,12
1078,7264.6746774193525,8915.482003319805,8329.222903225806,9127.293298647246,6660.883192843795,40297.556075456,11,70,26,85,8
1079,7175.621129032258,9120.034136664432,8122.687741935481,9342.102232049945,6582.758567537331,40343.20380721945,9,62,27,88,14
1080,7266.549999999999,9020.106777346511,8262.702741935482,9177.530920915711,6517.346542630805,40244.23698282851,7,67,30,84,12
1081,7207.114677419355,9006.04155897094,8336.056774193547,9415.615900104061,6524.437386429,40489.266297116905,11,63,32,81,13
1082,7012.742419354832,9235.012349252267,8197.884516129034,9359.561186264313,6705.03024869089,40510.23071969133,12,73,25,77,13
1083,6987.2756451612895,8863.07083662,8266.610967741935,9346.3818314256,6767.01990247748,40230.359183426306,7,54,33,85,21
1084,7058.169193548388,9313.446963599681,8252.711935483867,9362.166357960461,6310.967667595991,40297.46211818839,7,76,27,81,9
1085,7089.29870967742,9082.391585787705,8321.574354838716,9123.748022892818,6514.542178042928,40131.55485123959,5,82,34,66,13
1086,7052.664516129031,8950.618930647704,8349.809516129035,9404.007523413113,6636.059620031654,40393.16010635054,3,69,28,93,7
1087,7208.4508064516085,8933.691338297447,8234.245806451614,9402.34113943809,6748.076088508524,40526.80517914728,4,60,29,93,14
1088,7170.574677419357,8923.902503200552,8287.187903225806,9426.23752341311,6538.170626687808,40346.073233946634,7,65,31,87,10
1089,7103.477741935485,9028.476351726229,8252.192580645155,9438.181602497396,6732.709008340089,40555.03728514435,9,70,27,85,9
1090,7177.090806451611,9174.24969262091,8173.679677419355,9447.387247658691,6551.622676020203,40524.03010017077,9,76,24,80,11
1091,7277.430161290323,8995.124037049942,8185.302741935482,9553.840811654525,6653.389055103406,40665.08680703368,10,76,17,88,9
